X, Y ,Z
-58.19429,10.3151, 14.89526
-56.92394,8.972534, 17.12558
-55.95968,10.09431, 16.29423
-56.05394,9.688499, 15.99482
-56.28675,9.110193, 16.40789
-57.44875,10.14025, 19.03524
-58.26499,10.35413, 14.89349
-56.98703,8.99352, 17.17144
-56.00999,10.14808, 16.32745
-56.11238,9.736544, 16.02312
-56.35032,9.141054, 16.44703
-56.53193,7.74058, 16.8274
-57.47165,10.15446, 19.06203
-58.29825,10.37249, 14.89266
-57.01671,9.00339, 17.19302
-56.03365,10.17336, 16.34308
-56.13987,9.759142, 16.03644
-56.38022,9.15557, 16.46544
-57.49559,10.16932, 19.09005
-58.33303,10.39169, 14.89179
-57.04775,9.013716, 17.21558
-56.0584,10.19981, 16.35943
-56.16862,9.782779, 16.05036
-56.41149,9.170754, 16.48469
-57.52618,10.1883, 19.12584
-58.37746,10.41621, 14.89068
-57.0874,9.026903, 17.24441
-56.09002,10.2336, 16.38031
-56.20535,9.812971, 16.06815
-56.45144,9.190148, 16.50929
-57.54492,10.19993, 19.14776
-58.40469,10.43123, 14.89
-57.11169,9.034983, 17.26206
-56.10938,10.2543, 16.3931
-56.22784,9.831468, 16.07905
-56.47591,9.202029, 16.52435
-57.57653,10.21955, 19.18475
-58.4506,10.45658, 14.88886
-57.15267,9.048612, 17.29185
-56.14206,10.28922, 16.41467
-56.2658,9.86267, 16.09743
-56.5172,9.222073, 16.54977
-57.59785,10.23278, 19.2097
-58.48158,10.47368, 14.88808
-57.18031,9.057805, 17.31194
-56.16409,10.31277, 16.42923
-56.2914,9.883717, 16.10983
-56.54504,9.235592, 16.56692
-57.61882,10.2458, 19.23424
-58.51204,10.49049, 14.88732
-57.20749,9.066846, 17.33171
-56.18577,10.33593, 16.44354
-56.31658,9.904416, 16.12203
-56.57243,9.248888, 16.58378
-57.64014,10.25903, 19.25918
-58.54301,10.50758, 14.88655
-57.23513,9.076038, 17.3518
-56.20781,10.35948, 16.4581
-56.34218,9.925461, 16.13443
-56.60028,9.262406, 16.60092
-57.66762,10.27608, 19.29133
-58.58292,10.52961, 14.88555
-57.27074,9.087885, 17.37769
-56.2362,10.38983, 16.47685
-56.37517,9.952582, 16.15041
-56.63616,9.279828, 16.62301
-57.68931,10.28954, 19.31671
-58.61443,10.547, 14.88477
-56.4637,8.670607, 19.23383
-57.29886,9.097238, 17.39813
-56.25862,10.41379, 16.49166
-56.40122,9.973992, 16.16302
-56.66449,9.293581, 16.64046
-57.71172,10.30345, 19.34294
-58.64699,10.56498, 14.88395
-56.48223,8.675652, 19.26568
-57.32792,9.106901, 17.41925
-56.28179,10.43854, 16.50696
-56.42813,9.996117, 16.17605
-56.69376,9.307793, 16.65848
-57.7397,10.32082, 19.37568
-56.50537,8.68195, 19.30544
-57.36419,9.118965, 17.44562
-56.31071,10.46945, 16.52606
-56.46173,10.02374, 16.19233
-56.7303,9.325534, 16.68098
-57.76309,10.33533, 19.40303
-56.5247,8.687213, 19.33867
-57.39449,9.129046, 17.46765
-56.33487,10.49528, 16.54202
-56.4898,10.04681, 16.20592
-56.76084,9.340359, 16.69978
-57.78529,10.3491, 19.42901
-55.80224,11.82259, 18.25254
-56.54306,8.692209, 19.37022
-57.42327,9.138617, 17.48857
-56.35781,10.51979, 16.55717
-56.51645,10.06873, 16.21883
-56.78983,9.354433, 16.71762
-57.81216,10.36578, 19.46045
-55.81731,11.85456, 18.27974
-56.56528,8.698259, 19.40841
-57.4581,9.150204, 17.51389
-56.38559,10.54948, 16.57551
-56.54872,10.09525, 16.23446
-56.82492,9.371471, 16.73923
-57.8335,10.37903, 19.48542
-55.82928,11.87995, 18.30135
-56.58294,8.703064, 19.43874
-57.48577,9.159406, 17.534
-56.40765,10.57305, 16.59008
-56.57435,10.11632, 16.24688
-56.8528,9.385005, 16.7564
-57.85946,10.39513, 19.51579
-55.84385,11.91082, 18.32762
-56.6044,8.708906, 19.47563
-57.51942,9.170597, 17.55846
-56.43447,10.60172, 16.6078
-56.60551,10.14194, 16.26197
-56.8867,9.401463, 16.77727
-57.8804,10.40813, 19.5403
-55.85559,11.93574, 18.34882
-56.62172,8.713621, 19.50539
-57.54657,9.179628, 17.5782
-56.45612,10.62486, 16.62209
-56.63066,10.16261, 16.27415
-56.91405,9.414743, 16.79411
-57.90867,10.42568, 19.57338
-55.87145,11.96937, 18.37743
-56.6451,8.719984, 19.54557
-57.58321,9.191816, 17.60484
-56.48534,10.65608, 16.64139
-56.6646,10.19052, 16.29059
-56.95098,9.432668, 16.81684
-57.93119,10.43965, 19.59972
-55.88407,11.99615, 18.40022
-56.66372,8.725052, 19.57756
-57.6124,9.201523, 17.62605
-56.50861,10.68095, 16.65676
-56.69164,10.21274, 16.30368
-56.98038,9.446941, 16.83494
-57.95777,10.45615, 19.63083
-55.89898,12.02778, 18.42713
-56.6857,8.731037, 19.61535
-57.64686,9.212986, 17.65111
-56.53609,10.71032, 16.67491
-56.72356,10.23898, 16.31915
-57.0151,9.463799, 16.85632
-57.97682,10.46797, 19.65312
-55.90967,12.05044, 18.44641
-56.70146,8.735325, 19.64242
-57.67155,9.221199, 17.66906
-56.55578,10.73136, 16.68791
-56.74643,10.25779, 16.33022
-57.03998,9.475878, 16.87164
-58.0005,10.48266, 19.68082
-55.92295,12.0786, 18.47038
-56.72104,8.740654, 19.67606
-57.70224,9.231406, 17.69137
-56.58025,10.75751, 16.70407
-56.77486,10.28116, 16.34399
-57.0709,9.490889, 16.89067
-58.02579,10.49836, 19.71041
-55.93713,12.10869, 18.49598
-56.74195,8.746347, 19.71201
-57.73503,9.242311, 17.7152
-56.60639,10.78544, 16.72133
-56.80523,10.30612, 16.3587
-57.10393,9.506925, 16.91101
-58.05277,10.5151, 19.74198
-55.95227,12.14079, 18.52329
-56.76427,8.75242, 19.75035
-57.77,9.253944, 17.74063
-56.63427,10.81525, 16.73975
-56.83762,10.33275, 16.37439
-57.13917,9.524033, 16.9327
-58.07653,10.52985, 19.76978
-55.96559,12.16905, 18.54733
-56.78391,8.757769, 19.78412
-57.8008,9.264188, 17.76302
-56.65883,10.84149, 16.75597
-56.86615,10.3562, 16.38821
-57.1702,9.539097, 16.95181
-58.10071,10.54485, 19.79808
-55.97915,12.19781, 18.57181
-56.80391,8.763212, 19.81848
-57.83215,9.274614, 17.7858
-56.68382,10.8682, 16.77247
-56.89518,10.38008, 16.40227
-57.20178,9.55443, 16.97125
-58.12395,10.55928, 19.82527
-55.99219,12.22546, 18.59534
-56.82313,8.768444, 19.85151
-57.86228,9.284636, 17.80771
-56.70785,10.89387, 16.78834
-56.92309,10.40302, 16.41579
-57.23214,9.569167, 16.98994
-58.1457,10.57277, 19.85072
-56.00439,12.25133, 18.61735
-56.84111,8.773338, 19.88242
-57.89046,9.294011, 17.8282
-56.73032,10.91789, 16.80318
-56.9492,10.42448, 16.42843
-57.26054,9.582955, 17.00742
-58.17332,10.58992, 19.88304
-56.01988,12.28419, 18.64531
-56.86396,8.779556, 19.92167
-57.92627,9.305921, 17.85423
-56.75887,10.9484, 16.82204
-56.98237,10.45175, 16.4445
-57.29661,9.60047, 17.02963
-58.19657,10.60434, 19.91024
-56.03292,12.31185, 18.66884
-56.88318,8.784789, 19.95471
-57.95641,9.315943, 17.87613
-56.7829,10.97408, 16.8379
-57.01028,10.47469, 16.45802
-57.32697,9.615208, 17.04833
-58.21983,10.61878, 19.93745
-56.04596,12.33952, 18.69238
-56.90242,8.790026, 19.98777
-57.98656,9.325973, 17.89805
-56.80694,10.99977, 16.85378
-57.03821,10.49765, 16.47155
-57.35735,9.629957, 17.06703
-58.24405,10.63381, 19.96579
-56.05954,12.36832, 18.71689
-56.92245,8.795476, 20.02218
-58.01795,9.336413, 17.92087
-56.83197,11.02652, 16.87031
-57.06729,10.52156, 16.48563
-57.38897,9.645311, 17.0865
-58.26904,10.64932, 19.99504
-56.07356,12.39806, 18.7422
-56.94312,8.801104, 20.0577
-58.05035,9.347191, 17.94443
-56.8578,11.05413, 16.88737
-57.0973,10.54623, 16.50017
-57.42162,9.661161, 17.1066
-58.28999,10.66232, 20.01954
-56.08531,12.42297, 18.76339
-56.96043,8.805817, 20.08747
-58.0775,9.35622, 17.96416
-56.87945,11.07727, 16.90167
-57.12245,10.5669, 16.51234
-57.44897,9.674439, 17.12344
-58.31406,10.67725, 20.0477
-56.09881,12.45161, 18.78775
-56.98034,8.811235, 20.12167
-58.1087,9.366598, 17.98685
-56.90433,11.10385, 16.9181
-57.15134,10.59066, 16.52634
-57.48041,9.689701, 17.14279
-58.34285,10.69512, 20.08139
-56.11496,12.48586, 18.8169
-57.00415,8.817717, 20.16259
-58.14602,9.379012, 18.01398
-56.93409,11.13565, 16.93775
-57.18592,10.61908, 16.54309
-57.51801,9.707956, 17.16594
-58.36577,10.70935, 20.10821
-56.12781,12.51312, 18.8401
-57.02311,8.822876, 20.19517
-58.17574,9.388895, 18.03558
-56.95778,11.16097, 16.9534
-57.21344,10.64171, 16.55642
-57.54795,9.72249, 17.18438
-58.39018,10.7245, 20.13677
-56.1415,12.54216, 18.86481
-57.04329,8.828371, 20.22986
-58.20738,9.39942, 18.05858
-56.98301,11.18794, 16.97006
-57.24275,10.6658, 16.57061
-57.57983,9.737967, 17.204
-58.41328,10.73883, 20.16381
-56.15446,12.56965, 18.88819
-57.0624,8.83357, 20.26269
-58.23732,9.409381, 18.08035
-57.00689,11.21346, 16.98583
-57.61,9.752617, 17.22258
-57.28719,10.70233, 16.59214
-58.43868,10.7546, 20.19353
-56.1687,12.59986, 18.9139
-57.0834,8.839289, 20.29879
-58.27025,9.420332, 18.10428
-57.03313,11.24151, 17.00317
-57.64317,9.768721, 17.243
-58.45826,10.76674, 20.21643
-56.17968,12.62315, 18.93371
-57.09959,8.843695, 20.32661
-58.29562,9.428772, 18.12273
-57.05337,11.26313, 17.01653
-57.66874,9.781132, 17.25874
-58.48634,10.78417, 20.24929
-56.19543,12.65656, 18.96214
-57.12282,8.850017, 20.36652
-58.33203,9.44088, 18.1492
-57.08239,11.29415, 17.0357
-57.70541,9.798939, 17.28132
-58.50651,10.79669, 20.27288
-56.20675,12.68054, 18.98255
-57.13949,8.854555, 20.39517
-58.35817,9.449574, 18.1682
-57.10323,11.31642, 17.04946
-57.73175,9.811723, 17.29753
-58.53441,10.814, 20.30553
-56.2224,12.71374, 19.0108
-57.16257,8.860836, 20.43483
-58.39434,9.461605, 18.19449
-57.13207,11.34724, 17.06851
-58.55803,10.82866, 20.33316
-56.23564,12.74183, 19.0347
-58.42495,9.471786, 18.21675
-57.15648,11.37333, 17.08463
-58.58185,10.84344, 20.36104
-56.249,12.77017, 19.05881
-58.45583,9.482058, 18.23919
-57.18111,11.39964, 17.10089
-58.60599,10.85842, 20.38928
-56.26254,12.79888, 19.08324
-58.48712,9.492466, 18.26194
-57.20605,11.42631, 17.11737
-58.63138,10.87418, 20.41899
-56.27678,12.82909, 19.10894
-57.2323,11.45435, 17.1347
-58.654,10.88822, 20.44545
-56.28946,12.85599, 19.13184
-57.25567,11.47933, 17.15014
-58.67745,10.90277, 20.47289
-56.30262,12.88389, 19.15557
-57.27991,11.50524, 17.16614
-58.7012,10.91751, 20.50069
-56.31594,12.91215, 19.17962
-57.30446,11.53148, 17.18236
-58.72581,10.93278, 20.52948
-56.32974,12.94142, 19.20452
-58.75118,10.94853, 20.55917
-56.34398,12.97161, 19.23021
-58.77393,10.96264, 20.58578
-56.35673,12.99866, 19.25323
-58.79735,10.97718, 20.61318
-56.36987,13.02652, 19.27693
-58.82325,10.99325, 20.64349
-56.38439,13.05733, 19.30315
-58.84632,11.00757, 20.67048
-56.39733,13.08477, 19.3265
-58.87226,11.02367, 20.70083
-56.41188,13.11563, 19.35276
-58.89342,11.03681, 20.7256
-56.42375,13.14081, 19.37418
-58.92142,11.05418, 20.75836
-56.43945,13.17412, 19.40252
-58.94321,11.0677, 20.78385
-56.45167,13.20004, 19.42457
-58.96889,11.08364, 20.8139
-56.46608,13.23059, 19.45057
-58.99149,11.09766, 20.84034
-56.47875,13.25746, 19.47344
-59.01271,11.11083, 20.86517
-56.49065,13.28271, 19.49492
-59.0403,11.12795, 20.89745
-56.50613,13.31553, 19.52285
-59.06226,11.14158, 20.92315
-56.51844,13.34166, 19.54508
-59.08562,11.15608, 20.95048
-56.53154,13.36944, 19.56871
-59.11384,11.17359, 20.9835
-56.54737,13.40302, 19.59728
-59.13758,11.18833, 21.01128
-56.56069,13.43126, 19.62132
-59.16061,11.20262, 21.03822
-56.5736,13.45865, 19.64462
-59.18414,11.21722, 21.06575
-56.5868,13.48664, 19.66844
-54.94284,13.92285, 22.69595
-59.2082,11.23215, 21.09391
-56.6003,13.51527, 19.69279
-54.94678,13.94762, 22.72813
-59.23279,11.24741, 21.12268
-56.61408,13.54451, 19.71768
-57.46117,12.89304, 24.18793
-54.9507,13.9722, 22.76007
-59.25719,11.26255, 21.15122
-56.62777,13.57354, 19.74237
-57.47322,12.91008, 24.21993
-54.95439,13.99539, 22.79021
-59.28021,11.27684, 21.17816
-56.64068,13.60093, 19.76568
-57.48507,12.92683, 24.25138
-54.95802,14.01818, 22.81982
-59.30283,11.29088, 21.20463
-56.65337,13.62783, 19.78857
-57.49756,12.94448, 24.28453
-54.96184,14.04221, 22.85104
-59.32668,11.30568, 21.23253
-56.66674,13.6562, 19.81271
-57.51188,12.96473, 24.32255
-54.96623,14.06977, 22.88685
-56.68208,13.68874, 19.8404
-57.52248,12.97972, 24.35069
-54.96947,14.09016, 22.91335
-56.69344,13.71283, 19.8609
-57.53634,12.99931, 24.38748
-54.97372,14.11683, 22.948
-56.70829,13.74431, 19.88768
-57.54879,13.0169, 24.42052
-56.8535,12.80389, 24.58558
-54.97753,14.14077, 22.97911
-56.72161,13.77259, 19.91174
-57.56109,13.03429, 24.45317
-56.86353,12.82077, 24.61926
-54.9813,14.16444, 23.00986
-56.73479,13.80053, 19.93552
-57.57408,13.05266, 24.48766
-56.87411,12.8386, 24.65483
-54.98528,14.18943, 23.04234
-56.74871,13.83005, 19.96063
-57.58696,13.07087, 24.52185
-56.88462,12.85628, 24.69011
-54.98922,14.21422, 23.07454
-56.7625,13.85931, 19.98553
-57.59889,13.08773, 24.55351
-56.89434,12.87265, 24.72276
-54.99287,14.23716, 23.10436
-56.77528,13.88641, 20.00859
-57.61077,13.10453, 24.58506
-56.90403,12.88895, 24.7553
-54.99652,14.26003, 23.13407
-56.78801,13.91341, 20.03156
-57.624,13.12323, 24.62017
-56.91481,12.9071, 24.79152
-55.00057,14.28548, 23.16714
-56.80218,13.94346, 20.05713
-57.63723,13.14194, 24.65531
-56.92559,12.92527, 24.82776
-55.00462,14.31094, 23.20022
-56.81635,13.97353, 20.08272
-57.64868,13.15811, 24.68568
-56.93492,12.94097, 24.85909
-55.00813,14.33295, 23.22882
-56.82861,13.99952, 20.10483
-57.66475,13.18083, 24.72833
-56.94802,12.96302, 24.90309
-55.01305,14.36387, 23.269
-56.84582,14.03603, 20.13589
-57.67441,13.1945, 24.75399
-56.9559,12.97628, 24.92956
-55.01601,14.38247, 23.29316
-56.85617,14.05799, 20.15458
-57.68818,13.21396, 24.79054
-56.96712,12.99518, 24.96726
-55.02022,14.40896, 23.32758
-56.87092,14.08927, 20.1812
-57.70055,13.23144, 24.82336
-56.9772,13.01214, 25.00112
-55.02401,14.43275, 23.35849
-56.88416,14.11735, 20.2051
-57.71335,13.24954, 24.85735
-56.98764,13.02971, 25.03617
-55.02793,14.45738, 23.3905
-56.89788,14.14644, 20.22984
-57.72473,13.26563, 24.88756
-56.99691,13.04533, 25.06734
-55.03142,14.47927, 23.41895
-56.91006,14.17229, 20.25184
-57.7386,13.28524, 24.92439
-57.00822,13.06437, 25.10533
-55.03567,14.50597, 23.45363
-56.92493,14.20382, 20.27866
-57.77924,13.34269, 25.03227
-57.04135,13.12014, 25.21661
-55.04811,14.58416, 23.55523
-56.96846,14.29614, 20.35722
-57.79297,13.3621, 25.06872
-57.05254,13.13898, 25.2542
-55.05232,14.61057, 23.58955
-56.98316,14.32733, 20.38376
-57.80046,13.37268, 25.08859
-57.05864,13.14925, 25.2747
-55.05461,14.62497, 23.60827
-56.99118,14.34434, 20.39823
-57.81373,13.39145, 25.12382
-57.06946,13.16747, 25.31104
-55.05867,14.65051, 23.64145
-57.0054,14.37449, 20.42389
-57.82551,13.4081, 25.15509
-57.07906,13.18363, 25.3433
-55.06228,14.67318, 23.6709
-57.01802,14.40126, 20.44666
-57.83817,13.42599, 25.18869
-57.08938,13.201, 25.37795
-55.06616,14.69753, 23.70254
-57.03157,14.43001, 20.47113
-57.85104,13.4442, 25.22287
-57.09988,13.21867, 25.41321
-55.0701,14.7223, 23.73473
-57.04536,14.45926, 20.49602
-57.86384,13.46229, 25.25685
-57.11031,13.23623, 25.44826
-55.07402,14.74693, 23.76673
-57.05907,14.48834, 20.52076
-57.87703,13.48093, 25.29185
-57.12106,13.25433, 25.48436
-55.07806,14.7723, 23.79969
-57.0732,14.5183, 20.54625
-57.89085,13.50047, 25.32854
-57.13232,13.27329, 25.52221
-55.08229,14.79889, 23.83424
-57.088,14.5497, 20.57297
-57.90313,13.51783, 25.36114
-57.14233,13.29015, 25.55584
-55.08606,14.82252, 23.86494
-57.10775,14.59159, 20.60861
-57.91444,13.53381, 25.39115
-57.15155,13.30566, 25.58679
-55.08952,14.84427, 23.8932
-57.92763,13.55246, 25.42617
-57.1623,13.32376, 25.62292
-55.09356,14.86965, 23.92619
-57.94221,13.57308, 25.46488
-57.17419,13.34377, 25.66284
-55.09803,14.8977, 23.96264
-57.95323,13.58866, 25.49413
-57.18317,13.35889, 25.69302
-55.1014,14.91891, 23.99019
-57.96544,13.60592, 25.52655
-57.19312,13.37565, 25.72646
-55.10514,14.9424, 24.02072
-57.9788,13.62481, 25.56201
-57.20401,13.39398, 25.76304
-55.10923,14.96811, 24.05412
-57.99068,13.64161, 25.59356
-57.2137,13.41029, 25.79558
-55.11287,14.99097, 24.08383
-58.00277,13.6587, 25.62565
-57.22356,13.42688, 25.82868
-55.11657,15.01423, 24.11405
-58.01698,13.67878, 25.66335
-57.23513,13.44637, 25.86757
-55.12093,15.04155, 24.14955
-58.02998,13.69717, 25.69789
-57.24574,13.46422, 25.90319
-55.12491,15.06658, 24.18207
-58.0403,13.71175, 25.72527
-57.25414,13.47838, 25.93143
-55.12807,15.08643, 24.20786
-58.0541,13.73126, 25.7619
-57.26539,13.49732, 25.96922
-55.13229,15.11298, 24.24236
-58.06819,13.75117, 25.79929
-57.27687,13.51665, 26.00779
-55.13661,15.14008, 24.27757
-58.07841,13.76562, 25.82643
-57.28521,13.53067, 26.03578
-55.13974,15.15975, 24.30313
-58.28163,14.47674, 26.9326
-58.0909,13.78327, 25.85958
-57.29538,13.54781, 26.06997
-55.14356,15.18377, 24.33435
-58.29465,14.49643, 26.96887
-58.10455,13.80258, 25.89582
-57.30651,13.56655, 26.10736
-55.14775,15.21004, 24.36848
-58.30599,14.51359, 27.00049
-58.11645,13.8194, 25.92742
-57.31622,13.58288, 26.13995
-55.15139,15.23294, 24.39824
-58.31754,14.53105, 27.03266
-58.12856,13.83652, 25.95956
-57.32608,13.59949, 26.17311
-55.1551,15.25624, 24.4285
-58.33097,14.55138, 27.07012
-58.14266,13.85645, 25.99699
-57.33758,13.61884, 26.21171
-55.15942,15.28337, 24.46375
-58.34203,14.56811, 27.10093
-58.15426,13.87285, 26.02778
-57.34703,13.63476, 26.24347
-55.16297,15.30568, 24.49275
-58.35472,14.5873, 27.13629
-58.16757,13.89167, 26.06311
-57.35788,13.65302, 26.27992
-55.16705,15.33129, 24.52602
-58.36579,14.60405, 27.16714
-58.17918,13.90809, 26.09394
-57.36735,13.66896, 26.31172
-55.1706,15.35363, 24.55506
-58.37981,14.62525, 27.20622
-58.19389,13.92888, 26.13298
-57.37934,13.68915, 26.352
-55.17511,15.38193, 24.59183
-58.39026,14.64106, 27.23533
-58.20485,13.94437, 26.16208
-57.38827,13.70419, 26.38201
-55.17846,15.40302, 24.61923
-58.40261,14.65975, 27.26977
-58.21782,13.9627, 26.19649
-57.39884,13.72198, 26.4175
-55.18243,15.42796, 24.65164
-58.41442,14.67761, 27.30268
-58.2302,13.98021, 26.22937
-57.40894,13.73897, 26.45142
-55.18623,15.45179, 24.6826
-58.42701,14.69666, 27.33776
-58.24341,13.99888, 26.26444
-57.4197,13.7571, 26.48759
-55.19027,15.47721, 24.71562
-58.43819,14.71357, 27.36892
-58.25513,14.01546, 26.29557
-57.42926,13.77319, 26.5197
-55.19387,15.49977, 24.74494
-58.45119,14.73324, 27.40516
-58.26878,14.03475, 26.33178
-57.44038,13.79191, 26.55705
-55.19804,15.52602, 24.77905
-58.46223,14.74993, 27.43592
-58.28036,14.05111, 26.36251
-57.44982,13.8078, 26.58875
-55.20159,15.54829, 24.80799
-58.47449,14.76848, 27.47008
-58.29322,14.06929, 26.39666
-57.4603,13.82545, 26.62397
-55.20553,15.57303, 24.84014
-58.48573,14.78547, 27.5014
-58.30501,14.08596, 26.42795
-57.46991,13.84163, 26.65625
-55.20914,15.59572, 24.86961
-58.498,14.80403, 27.53559
-58.31788,14.10416, 26.46212
-57.4804,13.85929, 26.69149
-55.21308,15.62048, 24.90179
-58.50998,14.82216, 27.56898
-58.33045,14.12193, 26.49549
-57.49065,13.87654, 26.72591
-55.21693,15.64466, 24.93321
-58.52303,14.84191, 27.60537
-58.34414,14.14128, 26.53184
-57.50181,13.89533, 26.7634
-55.22113,15.67101, 24.96744
-58.53547,14.86072, 27.64004
-58.35719,14.15974, 26.56648
-57.51245,13.91324, 26.79914
-55.22512,15.69612, 25.00007
-58.5463,14.8771, 27.67021
-58.36855,14.1758, 26.59664
-57.52171,13.92883, 26.83025
-55.2286,15.71798, 25.02847
-58.55911,14.89648, 27.70592
-58.38199,14.19479, 26.63231
-57.53266,13.94727, 26.86705
-55.23272,15.74383, 25.06207
-58.57037,14.91351, 27.73729
-58.3938,14.21149, 26.66366
-57.54229,13.96348, 26.89938
-55.23634,15.76655, 25.09159
-58.58232,14.93159, 27.7706
-58.40634,14.22922, 26.69695
-57.55251,13.98068, 26.93372
-55.24018,15.79068, 25.12294
-58.59568,14.95181, 27.80785
-58.42036,14.24904, 26.73417
-57.56394,13.99992, 26.97211
-55.24447,15.81765, 25.15799
-58.60584,14.96717, 27.83614
-58.43101,14.2641, 26.76244
-57.57262,14.01454, 27.00127
-55.24773,15.83815, 25.18462
-58.61831,14.98602, 27.87088
-58.44409,14.28258, 26.79716
-57.58328,14.03249, 27.03708
-55.25174,15.86331, 25.21731
-58.63041,15.00433, 27.90461
-58.45678,14.30053, 26.83085
-57.59363,14.04991, 27.07184
-55.25562,15.88773, 25.24904
-58.64244,15.02254, 27.93816
-58.46941,14.31838, 26.86438
-57.60392,14.06724, 27.10642
-55.25949,15.91203, 25.28062
-58.65476,15.04118, 27.9725
-58.48234,14.33665, 26.89869
-57.61446,14.08497, 27.14182
-55.26345,15.9369, 25.31293
-58.66847,15.06191, 28.01069
-58.49672,14.35698, 26.93686
-57.62617,14.1047, 27.18118
-55.26786,15.96456, 25.34887
-58.67844,15.07699, 28.03848
-58.50717,14.37177, 26.96462
-57.6347,14.11906, 27.20982
-55.27106,15.98468, 25.37502
-58.6925,15.09825, 28.07765
-58.52192,14.39261, 27.00377
-57.64672,14.13929, 27.2502
-55.27557,16.01306, 25.41188
-58.7037,15.11521, 28.10889
-58.53368,14.40924, 27.03499
-57.65631,14.15543, 27.2824
-55.27917,16.03568, 25.44128
-58.71459,15.13167, 28.13922
-58.5451,14.42537, 27.06529
-57.66561,14.1711, 27.31366
-55.28267,16.05764, 25.46982
-58.72795,15.15189, 28.17647
-58.55912,14.4452, 27.10251
-57.67704,14.19034, 27.35205
-55.28697,16.08462, 25.50488
-58.74013,15.17031, 28.2104
-58.57189,14.46326, 27.13642
-57.68745,14.20787, 27.38703
-55.29088,16.1092, 25.53681
-58.75126,15.18714, 28.24141
-58.58356,14.47976, 27.1674
-57.69697,14.22389, 27.41899
-55.29445,16.13166, 25.56599
-58.76279,15.20459, 28.27357
-58.59567,14.49687, 27.19953
-57.70683,14.24049, 27.45213
-55.29816,16.15494, 25.59625
-58.7761,15.22473, 28.31067
-58.60963,14.51661, 27.23661
-57.71822,14.25966, 27.49037
-55.30244,16.18181, 25.63116
-58.78659,15.24059, 28.33989
-58.62063,14.53216, 27.26581
-57.72718,14.27475, 27.52049
-58.79893,15.25926, 28.37429
-58.63358,14.55047, 27.30018
-57.73774,14.29252, 27.55595
-58.81155,15.27834, 28.40944
-58.64681,14.56917, 27.3353
-57.74852,14.31068, 27.59218
-58.82434,15.2977, 28.44511
-58.66024,14.58815, 27.37094
-57.75947,14.32911, 27.62895
-58.83529,15.31426, 28.47562
-58.67173,14.60439, 27.40144
-57.76883,14.34487, 27.6604
-58.84705,15.33204, 28.50838
-58.68406,14.62182, 27.43416
-57.77888,14.36179, 27.69416
-58.86007,15.35175, 28.54468
-58.69772,14.64114, 27.47044
-57.79002,14.38054, 27.73158
-58.87109,15.36842, 28.5754
-58.70928,14.65749, 27.50113
-57.79945,14.39641, 27.76324
-58.88345,15.3871, 28.60982
-58.72224,14.6758, 27.53553
-57.81001,14.41419, 27.79871
-58.89716,15.40785, 28.64804
-58.73663,14.69614, 27.57372
